"time	month	temperature	wind	humidity	barometer	visibility	weather"
"4.5	7	26	7	94	1007	0	Passing clouds"
"5.0	7	26	7	94	1007	0	Passing clouds"
"5.5	7	26	7	100	1007	0	Passing clouds"
"6.0	7	27	11	94	1007	0	Partly sunny"
"6.5	7	27	9	94	1008	0	Partly sunny"
"7.0	7	28	9	94	1008	0	Broken clouds"
"7.5	7	28	15	94	1008	0	Broken clouds"
"8.0	7	29	13	89	1008	0	Broken clouds"
"8.5	7	29	17	89	1009	0	Scattered clouds"
"9.0	7	30	19	84	1009	0	Scattered clouds"
"9.5	7	31	19	79	1008	0	Partly sunny"
"10.0	7	32	19	71	1009	0	Partly sunny"
"10.5	7	31	15	75	1009	0	Partly sunny"
"11.0	7	30	19	79	1008	6	Sprinkles Partly sunny"
"11.5	7	28	19	94	1008	7	Sprinkles Partly sunny"
"12.0	7	29	7	84	1008	8	Thunderstorms Scattered clouds"
"12.5	7	29	20	84	1008	0	Scattered clouds"
"13.0	7	29	13	84	1007	0	Scattered clouds"
"13.5	7	29	17	84	1007	0	Scattered clouds"
"14.0	7	29	17	84	1007	0	Scattered clouds"
"14.5	7	29	19	79	1006	0	Scattered clouds"
"15.0	7	30	20	79	1006	0	Scattered clouds"
"15.5	7	30	24	75	1006	8	Partly sunny"
"16.0	7	30	20	75	1005	0	Partly sunny"
"16.5	7	29	20	79	1005	0	Partly sunny"
"17.0	7	29	17	79	1006	0	Partly sunny"
"17.5	7	29	13	79	1006	0	Partly sunny"
"18.0	7	29	9	79	1006	0	Partly sunny"
"18.5	7	28	15	84	1007	0	Passing clouds"
"19.0	7	28	15	89	1007	0	Passing clouds"
"19.5	7	28	13	89	1007	0	Passing clouds"
"20.0	7	28	11	89	1008	0	Passing clouds"
"20.5	7	28	11	89	1008	0	Passing clouds"
"21.0	7	28	15	89	1009	0	Passing clouds"
"21.5	7	27	15	94	1009	0	Passing clouds"
"22.0	7	27	11	94	1009	0	Passing clouds"
"22.5	7	27	9	94	1009	0	Passing clouds"
"23.0	7	26	7	100	1009	0	Passing clouds"
"23.5	7	26	6	100	1010	0	Passing clouds"
"0.0	7	26	7	100	1009	0	Passing clouds"
"0.5	7	26	7	100	1009	0	Passing clouds"
"1.0	7	26	9	100	1009	0	Passing clouds"
"1.5	7	26	9	100	1008	0	Passing clouds"
"2.0	7	26	7	94	1008	0	Passing clouds"
"2.5	7	26	6	94	1008	0	Passing clouds"
"3.0	7	25	7	100	1008	0	Passing clouds"
"3.5	7	25	7	100	1008	0	Passing clouds"
"4.0	7	25	6	100	1007	0	Passing clouds"
"4.5	7	25	7	100	1008	0	Passing clouds"
"5.0	7	25	6	100	1008	8	Passing clouds"
"5.5	7	25	6	100	1008	8	Passing clouds"
"6.0	7	25	7	100	1008	8	Scattered clouds"
"6.5	7	26	7	94	1008	8	Scattered clouds"
"7.0	7	26	9	94	1009	8	Scattered clouds"
"7.5	7	27	11	94	1009	8	Scattered clouds"
"8.5	7	28	17	89	1009	0	Scattered clouds"
"9.0	7	29	13	84	1009	0	Scattered clouds"
"9.5	7	30	15	79	1009	0	Scattered clouds"
"10.0	7	31	20	70	1009	0	Partly sunny"
"10.5	7	31	15	75	1009	0	Partly sunny"
"11.0	7	31	15	75	1009	0	Partly sunny"
"11.5	7	31	19	70	1008	0	Partly sunny"
"12.0	7	31	15	70	1008	0	Partly sunny"
"12.5	7	33	13	63	1007	0	Partly sunny"
"13.0	7	32	11	63	1007	0	Partly sunny"
"13.5	7	33	15	63	1007	0	Partly sunny"
"14.0	7	33	11	63	1006	0	Scattered clouds"
"14.5	7	34	13	59	1006	0	Scattered clouds"
"15.0	7	33	15	59	1005	0	Scattered clouds"
"15.5	7	33	9	59	1005	0	Scattered clouds"
"16.0	7	32	15	67	1005	7	Sprinkles Scattered clouds"
"16.5	7	28	6	84	1006	1	Strong thunderstorms Scattered clouds"
"17.0	7	30	2	79	1006	0	Scattered clouds"
"17.5	7	31	9	70	1006	0	Scattered clouds"
"18.0	7	31	9	70	1007	0	Scattered clouds"
"18.5	7	30	6	79	1007	0	Passing clouds"
"19.0	7	30	4	75	1007	0	Passing clouds"
"19.5	7	28	9	84	1008	0	Passing clouds"
"20.0	7	27	9	89	1008	0	Passing clouds"
"20.5	7	27	7	89	1008	0	Passing clouds"
"21.0	7	28	6	84	1008	0	Passing clouds"
"21.5	7	28	4	84	1008	0	Passing clouds"
"22.0	7	28	7	84	1009	0	Passing clouds"
"22.5	7	28	7	84	1009	0	Passing clouds"
"23.0	7	28	4	89	1009	0	Passing clouds"
"23.5	7	27	6	94	1009	0	Passing clouds"
"0.0	8	27	6	94	1008	0	Passing clouds"
"0.5	8	27	6	94	1008	7	Passing clouds"
"1.0	8	27	7	94	1008	7	Passing clouds"
"1.5	8	27	7	89	1008	7	Passing clouds"
"2.0	8	27	7	94	1008	7	Passing clouds"
"2.5	8	26	7	100	1007	7	Passing clouds"
"3.0	8	26	7	100	1007	7	Passing clouds"
"3.5	8	26	7	100	1007	7	Passing clouds"
"4.0	8	26	11	100	1007	7	Passing clouds"
"4.5	8	26	11	100	1008	7	Passing clouds"
"5.0	8	26	11	100	1008	7	Passing clouds"
"5.5	8	26	7	94	1008	7	Passing clouds"
"6.0	8	26	9	100	1008	8	Passing clouds"
"6.5	8	26	9	100	1008	0	Passing clouds"
"7.0	8	26	9	100	1009	0	Passing clouds"
"7.5	8	27	7	100	1009	0	Passing clouds"
"8.5	8	30	13	84	1009	8	Passing clouds"
"9.0	8	30	13	75	1009	8	Passing clouds"
"9.5	8	30	17	79	1009	0	Passing clouds"
"10.0	8	31	17	75	1009	0	Scattered clouds"
"10.5	8	31	17	75	1009	0	Scattered clouds"
"11.0	8	32	17	71	1008	0	Partly sunny"
"11.5	8	33	15	67	1008	0	Partly sunny"
"12.0	8	33	17	63	1008	0	Partly sunny"
"12.5	8	33	19	63	1007	0	Partly sunny"
"13.0	8	33	19	63	1007	0	Partly sunny"
"13.5	8	33	20	59	1006	0	Scattered clouds"
"14.0	8	33	20	59	1006	0	Partly sunny"
"14.5	8	33	20	59	1005	0	Partly sunny"
"15.0	8	33	20	59	1005	0	Partly sunny"
"15.5	8	33	22	56	1005	0	Scattered clouds"
"16.0	8	33	20	52	1005	0	Scattered clouds"
"16.5	8	33	17	56	1005	0	Scattered clouds"
"17.0	8	33	20	56	1006	0	Scattered clouds"
"17.5	8	32	19	59	1006	0	Scattered clouds"
"18.5	8	30	15	66	1006	0	Warm"
"19.0	8	30	15	75	1007	0	Passing clouds"
"19.5	8	30	20	79	1007	0	Passing clouds"
"20.0	8	29	26	84	1008	0	Passing clouds"
"20.5	8	29	17	89	1007	0	Passing clouds"
"21.0	8	29	24	84	1008	0	Passing clouds"
"21.5	8	28	20	89	1009	0	Passing clouds"
"22.0	8	28	20	89	1009	0	Passing clouds"
"22.5	8	28	17	89	1009	0	Passing clouds"
"23.0	8	28	17	89	1009	0	Passing clouds"
"23.5	8	28	17	89	1009	0	Passing clouds"
"0.0	8	27	17	94	1008	0	Passing clouds"
"0.5	8	27	17	94	1008	0	Passing clouds"
"1.0	8	27	13	94	1008	0	Passing clouds"
"1.5	8	27	15	94	1007	0	Passing clouds"
"2.0	8	27	13	94	1007	0	Passing clouds"
"2.5	8	27	15	94	1007	0	Passing clouds"
"3.0	8	27	13	94	1007	0	Passing clouds"
"3.5	8	26	13	100	1007	0	Passing clouds"
"4.0	8	26	11	94	1007	0	Passing clouds"
"4.5	8	26	13	94	1007	0	Passing clouds"
"5.0	8	25	11	100	1008	8	Partly cloudy"
"5.5	8	25	11	94	1008	8	Passing clouds"
"6.0	8	25	9	100	1008	0	Scattered clouds"
"6.5	8	26	11	94	1008	0	Scattered clouds"
"7.0	8	26	17	94	1008	0	Passing clouds"
"7.5	8	27	13	84	1009	0	Partly sunny"
"8.0	8	27	13	84	1009	0	Partly sunny"
"8.5	8	28	13	79	1009	0	Broken clouds"
"9.0	8	28	17	84	1009	0	Broken clouds"
"9.5	8	29	17	84	1009	0	Scattered clouds"
"10.0	8	30	19	75	1009	0	Scattered clouds"
"10.5	8	31	19	70	1009	0	Scattered clouds"
"11.0	8	31	24	70	1008	0	Partly sunny"
"11.5	8	32	24	67	1008	0	Partly sunny"
"12.0	8	32	26	67	1008	0	Sprinkles Scattered clouds"
"12.5	8	33	26	63	1007	0	Scattered clouds"
"13.5	8	33	22	63	1006	0	Partly sunny"
"14.5	8	32	22	67	1005	0	Partly sunny"
"15.0	8	33	24	56	1005	0	Partly sunny"
"15.5	8	32	28	59	1004	0	Partly sunny"
"16.0	8	33	30	56	1004	0	Scattered clouds"
"16.5	8	31	30	70	1005	0	Scattered clouds"
"17.0	8	30	26	70	1005	0	Scattered clouds"
"17.5	8	30	19	75	1005	8	Passing clouds"
"18.0	8	30	22	75	1006	8	Passing clouds"
"18.5	8	28	30	84	1007	0	Passing clouds"
"19.0	8	28	22	79	1007	0	Passing clouds"
"19.5	8	28	22	84	1007	0	Passing clouds"
"20.0	8	27	20	89	1008	0	Passing clouds"
"20.5	8	27	17	89	1008	0	Passing clouds"
"21.0	8	27	15	89	1009	0	Passing clouds"
"21.5	8	27	17	89	1009	0	Passing clouds"
"22.0	8	27	19	84	1010	0	Passing clouds"
"22.5	8	27	15	84	1009	0	Passing clouds"
"23.0	8	27	17	79	1009	0	Passing clouds"
"23.5	8	26	15	89	1009	0	Passing clouds"
"0.0	8	26	17	89	1009	0	Passing clouds"
"0.5	8	26	17	94	1008	0	Passing clouds"
"1.0	8	26	15	94	1008	0	Passing clouds"
"1.5	8	26	15	94	1008	0	Passing clouds"
"2.0	8	26	13	94	1007	0	Passing clouds"
"2.5	8	26	15	94	1007	0	Passing clouds"
"3.0	8	26	9	94	1007	0	Passing clouds"
"3.5	8	26	11	94	1007	0	Passing clouds"
"4.0	8	26	15	94	1007	0	Passing clouds"
"4.5	8	26	15	94	1007	0	Passing clouds"
"5.0	8	26	17	94	1008	0	Passing clouds"
"5.5	8	26	13	94	1008	0	Passing clouds"
"6.0	8	25	15	100	1008	0	Scattered clouds"
"6.5	8	26	15	89	1008	8	Broken clouds"
"7.0	8	27	11	89	1008	0	Broken clouds"
"7.5	8	27	15	84	1008	0	Scattered clouds"
"8.5	8	28	13	84	1008	0	Partly sunny"
"9.0	8	29	15	79	1008	0	Partly sunny"
"9.5	8	29	15	74	1008	0	Partly sunny"
"10.0	8	31	20	70	1008	0	Partly sunny"
"10.5	8	31	26	62	1008	0	Partly sunny"
"11.0	8	32	22	59	1008	0	Scattered clouds"
"11.5	8	32	20	59	1007	0	Scattered clouds"
"12.0	8	32	22	59	1007	0	Partly sunny"
"12.5	8	33	30	56	1006	0	Partly sunny"
"13.0	8	33	30	56	1006	0	Partly sunny"
"14.0	8	33	28	52	1006	0	Partly sunny"
"14.5	8	33	28	52	1005	0	Partly sunny"
"15.0	8	33	24	52	1005	0	Hot"
"15.5	8	33	26	52	1005	0	Partly sunny"
"16.0	8	32	24	59	1005	0	Partly sunny"
"16.5	8	31	20	62	1005	0	Partly sunny"
"17.0	8	31	24	62	1005	0	Partly sunny"
"17.5	8	30	24	66	1005	0	Partly sunny"
"18.0	8	30	19	66	1005	0	Scattered clouds"
"18.5	8	29	19	79	1005	0	Passing clouds"
"19.0	8	29	17	79	1006	0	Passing clouds"
"19.5	8	29	20	79	1007	0	Passing clouds"
"20.0	8	28	17	84	1007	0	Passing clouds"
"20.5	8	28	15	84	1007	0	Passing clouds"
"21.0	8	28	15	84	1007	0	Passing clouds"
"21.5	8	28	17	84	1008	0	Passing clouds"
"22.0	8	28	19	84	1008	0	Passing clouds"
"22.5	8	27	15	89	1008	0	Passing clouds"
"23.0	8	28	19	84	1008	0	Passing clouds"
"23.5	8	27	19	89	1008	0	Passing clouds"
"0.0	8	27	19	94	1008	0	Passing clouds"
"0.5	8	27	17	94	1007	0	Passing clouds"
"1.0	8	27	17	94	1007	0	Passing clouds"
"1.5	8	27	15	94	1007	0	Passing clouds"
"2.0	8	27	13	89	1007	0	Passing clouds"
"2.5	8	27	13	89	1007	0	Passing clouds"
"3.0	8	26	11	94	1007	0	Passing clouds"
"3.5	8	26	11	89	1006	0	Passing clouds"
"4.0	8	26	11	89	1006	0	Passing clouds"
"4.5	8	26	13	89	1006	0	Passing clouds"
"5.0	8	25	13	94	1006	0	Passing clouds"
"5.5	8	25	13	94	1007	0	Passing clouds"
"6.0	8	25	13	100	1007	0	Scattered clouds"
"6.5	8	26	13	94	1007	0	Scattered clouds"
"7.0	8	27	13	89	1007	0	Scattered clouds"
"7.5	8	27	13	89	1007	0	Scattered clouds"
"8.5	8	30	24	75	1007	0	Scattered clouds"
"9.0	8	31	26	70	1007	0	Passing clouds"
"9.5	8	31	20	70	1008	0	Scattered clouds"
"10.0	8	32	24	67	1007	0	Scattered clouds"
"10.5	8	32	22	63	1007	0	Partly sunny"
"11.0	8	33	22	59	1007	0	Partly sunny"
"11.5	8	32	28	63	1007	0	Partly sunny"
"12.0	8	33	28	59	1006	0	Partly sunny"
"12.5	8	33	26	59	1006	8	Sprinkles Scattered clouds"
"13.0	8	33	28	63	1005	8	Scattered clouds"
"13.5	8	32	26	63	1005	0	Scattered clouds"
"14.0	8	33	26	56	1004	0	Partly sunny"
"14.5	8	33	28	59	1004	0	Partly sunny"
"15.0	8	32	20	67	1004	0	Partly sunny"
"15.5	8	32	26	67	1004	0	Partly sunny"
"16.0	8	31	30	70	1004	0	Partly sunny"
"16.5	8	30	30	70	1004	0	Scattered clouds"
"17.0	8	30	30	75	1004	0	Scattered clouds"
"17.5	8	29	30	79	1005	0	Scattered clouds"
"18.0	8	29	24	84	1005	8	Sprinkles Scattered clouds"
"18.5	8	24	28	94	1007	2	Strong thunderstorms Partly cloudy"
"19.0	8	24	17	94	1007	8	Thunderstorms Partly cloudy"
"19.5	8	24	9	100	1006	8	Light rain Partly cloudy"
"20.0	8	24	6	100	1007	8	Light rain Partly cloudy"
"20.5	8	25	7	94	1007	8	Light rain Partly cloudy"
"21.0	8	25	6	100	1008	8	Light rain Partly cloudy"
"21.5	8	25	4	100	1008	8	Partly cloudy"
"22.0	8	26	7	100	1008	0	Partly cloudy"
"22.5	8	26	6	100	1008	0	Partly cloudy"
"23.0	8	26	7	100	1008	0	Partly cloudy"
"23.5	8	26	6	100	1008	8	Passing clouds"
"0.0	8	26	9	100	1008	8	Passing clouds"
"0.5	8	26	9	100	1007	8	Passing clouds"
"1.0	8	26	9	100	1007	8	Passing clouds"
"1.5	8	26	9	100	1007	8	Passing clouds"
"2.0	8	26	9	100	1006	8	Passing clouds"
"2.5	8	26	9	100	1006	0	Partly cloudy"
"3.0	8	26	9	100	1006	0	Partly cloudy"
"3.5	8	26	9	100	1006	0	Partly cloudy"
"4.0	8	26	9	100	1006	0	Partly cloudy"
"4.5	8	26	7	100	1006	0	Partly cloudy"
"5.0	8	26	9	100	1006	8	Partly cloudy"
"5.5	8	26	11	100	1006	8	Partly cloudy"
"6.0	8	26	11	100	1006	6	Partly sunny"
"6.5	8	26	13	100	1007	0	Scattered clouds"
"7.0	8	27	13	94	1007	0	Partly sunny"
"7.5	8	27	19	94	1007	0	Scattered clouds"
"8.5	8	29	17	89	1008	0	Scattered clouds"
"9.0	8	30	20	84	1008	0	Scattered clouds"
"9.5	8	30	22	84	1008	0	Scattered clouds"
"10.0	8	30	22	79	1008	0	Partly sunny"
"10.5	8	31	24	70	1008	0	Partly sunny"
"11.0	8	31	24	75	1007	0	Partly sunny"
"11.5	8	31	20	70	1007	0	Partly sunny"
"12.0	8	32	22	67	1007	0	Partly sunny"
"12.5	8	29	13	89	1006	5	Rain showers Partly sunny"
"13.0	8	29	11	89	1005	8	Sprinkles Partly sunny"
"13.5	8	30	22	79	1005	4	Rain showers Partly sunny"
"14.0	8	27	20	94	1005	5	Thunderstorms Partly sunny"
"14.5	8	26	15	94	1004	5	Thunderstorms Partly sunny"
"15.0	8	28	15	89	1004	8	Broken clouds"
"15.5	8	29	11	84	1004	8	Broken clouds"
"16.0	8	29	17	84	1004	8	Thundershowers Broken clouds"
"16.5	8	28	6	89	1004	7	Broken clouds"
"17.0	8	23	50	100	1007	1	Strong thunderstorms Broken clouds"
"17.5	8	23	19	100	1006	5	Thunderstorms Broken clouds"
"18.0	8	23	7	100	1006	8	Light rain Broken clouds"
"18.5	8	25	9	94	1006	8	Light rain Partly cloudy"
"19.0	8	25	11	100	1007	8	Partly cloudy"
"19.5	8	25	11	100	1007	8	Light rain Partly cloudy"
"20.5	8	25	4	100	1009	8	Light rain Partly cloudy"
"21.0	8	25	4	100	1009	7	Light rain Partly cloudy"
"21.5	8	25	7	94	1010	7	Light rain Partly cloudy"
"22.0	8	25	6	94	1010	7	Light rain Partly cloudy"
"22.5	8	25	4	94	1010	6	Light rain Partly cloudy"
"23.0	8	25	4	94	1009	5	Light rain Fog"
"23.5	8	25	7	94	1009	6	Partly cloudy"
"0.0	8	25	7	94	1008	6	Partly cloudy"
"0.5	8	25	4	94	1007	6	Partly cloudy"
"1.0	8	25	4	94	1007	6	Partly cloudy"
"1.5	8	25	4	94	1006	7	Partly cloudy"
"2.0	8	25	4	100	1006	7	Partly cloudy"
"2.5	8	25	4	94	1006	7	Partly cloudy"
"3.0	8	25	4	94	1006	7	Partly cloudy"
"3.5	8	25	2	94	1006	6	Partly cloudy"
"4.0	8	25	0	94	1006	6	Partly cloudy"
"4.5	8	24	0	100	1006	6	Partly cloudy"
"5.0	8	24	2	100	1006	6	Partly cloudy"
"5.5	8	24	2	100	1006	6	Partly cloudy"
"6.0	8	25	4	94	1006	3	Fog"
"6.5	8	25	2	94	1006	3	Fog"
"7.0	8	25	2	100	1006	3	Fog"
"7.5	8	26	2	94	1007	3	Fog"
"8.5	8	28	15	94	1007	8	Scattered clouds"
"9.0	8	29	19	79	1007	8	Scattered clouds"
"9.5	8	29	17	79	1007	8	Partly sunny"
"10.0	8	30	20	75	1007	8	Broken clouds"
"10.5	8	30	24	75	1007	0	Broken clouds"
"11.0	8	30	22	75	1007	0	Broken clouds"
"11.5	8	30	19	75	1007	0	Broken clouds"
"12.0	8	30	15	75	1006	0	Broken clouds"
"12.5	8	30	19	75	1006	0	Partly sunny"
"13.0	8	31	19	66	1005	0	Partly sunny"
"13.5	8	32	22	67	1005	0	Partly sunny"
"14.0	8	32	24	63	1004	0	Partly sunny"
"14.5	8	30	26	79	1004	0	Partly sunny"
"15.0	8	27	37	89	1004	5	Rain showers Scattered clouds"
"15.5	8	26	33	94	1004	8	Broken clouds"
"16.0	8	25	17	94	1004	8	Light rain Broken clouds"
"16.5	8	25	11	94	1005	8	Light rain Broken clouds"
"17.0	8	25	7	100	1005	8	Light rain Broken clouds"
"17.5	8	25	9	100	1004	8	Light rain Broken clouds"
"18.0	8	26	9	94	1005	8	Broken clouds"
"18.5	8	26	9	94	1005	8	Partly cloudy"
"19.0	8	26	7	94	1006	0	Partly cloudy"
"19.5	8	26	7	94	1006	0	Partly cloudy"
"20.0	8	26	13	100	1006	0	Partly cloudy"
"20.5	8	26	11	94	1007	0	Partly cloudy"
"21.0	8	26	7	100	1007	0	Partly cloudy"
"22.0	8	26	9	94	1008	0	Partly cloudy"
"22.5	8	26	9	94	1008	0	Partly cloudy"
"23.0	8	26	9	94	1008	0	Partly cloudy"
"23.5	8	25	7	100	1008	8	Partly cloudy"
"0.0	8	25	6	100	1007	8	Partly cloudy"
"0.5	8	25	7	100	1007	8	Partly cloudy"
"1.0	8	25	7	100	1006	8	Partly cloudy"
"1.5	8	25	6	100	1006	8	Partly cloudy"
"2.5	8	25	7	100	1006	8	Partly cloudy"
"3.0	8	25	7	100	1005	8	Partly cloudy"
"3.5	8	25	7	100	1005	8	Partly cloudy"
"4.0	8	25	7	100	1005	8	Partly cloudy"
"4.5	8	25	6	100	1005	8	Partly cloudy"
"5.0	8	25	6	100	1005	8	Partly cloudy"
"5.5	8	25	7	100	1005	6	Partly cloudy"
"6.0	8	25	6	100	1005	5	Fog"
"6.5	8	26	6	94	1006	5	Fog"
"7.0	8	26	7	94	1006	5	Fog"
"7.5	8	26	7	100	1006	8	Partly sunny"
"8.5	8	28	11	84	1006	8	Partly sunny"
"9.0	8	29	17	84	1006	0	Broken clouds"
"9.5	8	29	13	84	1006	0	Broken clouds"
"10.0	8	29	19	84	1006	0	Partly sunny"
"10.5	8	30	15	79	1006	0	Scattered clouds"
"11.0	8	31	17	75	1006	0	Scattered clouds"
"11.5	8	30	20	75	1005	0	Partly sunny"
"12.0	8	31	22	70	1005	0	Partly sunny"
"12.5	8	31	22	70	1004	0	Sprinkles Partly sunny"
"13.0	8	31	19	75	1004	0	Partly sunny"
"13.5	8	31	19	75	1003	0	Partly sunny"
"14.0	8	31	19	75	1003	0	Partly sunny"
"14.5	8	32	22	67	1002	0	Scattered clouds"
"15.0	8	32	22	71	1002	0	Scattered clouds"
"15.5	8	31	22	70	1002	0	Scattered clouds"
"16.0	8	30	17	75	1002	8	Scattered clouds"
"16.5	8	30	17	75	1002	8	Broken clouds"
"17.0	8	30	13	75	1002	8	Broken clouds"
"17.5	8	30	11	75	1003	8	Broken clouds"
"18.0	8	27	33	84	1004	8	Scattered clouds"
"18.5	8	25	22	100	1004	7	Sprinkles Passing clouds"
"19.0	8	25	19	100	1005	8	Partly cloudy"
"19.5	8	25	15	100	1005	8	Partly cloudy"
"20.0	8	26	11	94	1005	0	Light rain Partly cloudy"
"20.5	8	26	11	94	1006	8	Light rain Partly cloudy"
"21.0	8	25	11	100	1006	8	Light rain Partly cloudy"
"21.5	8	25	7	100	1007	8	Light rain Partly cloudy"
"22.0	8	25	7	100	1006	8	Light rain Partly cloudy"
"22.5	8	26	6	94	1007	8	Light rain Partly cloudy"
"23.0	8	25	6	100	1006	8	Partly cloudy"
"23.5	8	26	6	94	1006	8	Partly cloudy"
"0.0	8	25	4	100	1006	8	Partly cloudy"
"0.5	8	25	7	100	1005	6	Passing clouds"
"1.0	8	25	6	100	1005	6	Passing clouds"
"1.5	8	25	6	100	1005	6	Passing clouds"
"2.0	8	25	6	100	1004	6	Light rain Passing clouds"
"2.5	8	25	7	100	1004	7	Light rain Passing clouds"
"3.0	8	25	7	100	1004	7	Passing clouds"
"3.5	8	25	6	100	1004	7	Passing clouds"
"4.0	8	25	6	100	1004	7	Passing clouds"
"4.5	8	25	7	100	1004	7	Passing clouds"
"5.0	8	25	7	100	1004	7	Passing clouds"
"5.5	8	26	7	94	1004	8	Passing clouds"
"6.0	8	26	7	94	1005	6	Broken clouds"
"6.5	8	26	6	94	1005	7	Broken clouds"
"7.0	8	26	7	100	1006	8	Broken clouds"
"7.5	8	27	9	94	1006	8	Broken clouds"
"8.0	8	27	9	100	1006	0	Broken clouds"
"8.5	8	27	9	100	1006	0	Broken clouds"
"9.0	8	28	9	94	1006	0	Partly sunny"
"9.5	8	29	13	84	1006	0	Partly sunny"
"10.0	8	29	19	84	1006	0	Partly sunny"
"10.5	8	29	17	84	1006	0	Partly sunny"
"11.0	8	30	17	79	1005	0	Partly sunny"
"11.5	8	31	19	75	1005	0	Partly sunny"
"12.0	8	32	15	71	1004	0	Scattered clouds"
"12.5	8	31	17	75	1004	0	Scattered clouds"
"13.0	8	26	19	100	1004	6	Thunderstorms Broken clouds"
"13.5	8	26	15	100	1003	8	Light rain Broken clouds"
"14.0	8	26	11	100	1003	0	Broken clouds"
"14.5	8	27	7	94	1003	0	Broken clouds"
"15.0	8	27	9	94	1002	0	Light rain Broken clouds"
"15.5	8	28	11	89	1002	0	Light rain Broken clouds"
"16.0	8	26	22	94	1003	8	Sprinkles Partly sunny"
"16.5	8	26	19	94	1003	0	Partly sunny"
"17.0	8	26	19	94	1003	0	Broken clouds"
"17.5	8	26	13	94	1004	0	Broken clouds"
"18.0	8	26	15	94	1004	0	Broken clouds"
"18.5	8	26	20	94	1005	0	Partly cloudy"
"19.0	8	26	9	94	1005	0	Partly cloudy"
"19.5	8	26	17	94	1006	0	Partly cloudy"
"20.5	8	25	13	100	1007	0	Passing clouds"
"21.0	8	26	13	94	1007	0	Passing clouds"
"21.5	8	25	11	100	1007	0	Passing clouds"
"22.0	8	25	15	100	1007	0	Light rain Passing clouds"
"22.5	8	25	17	100	1007	8	Light rain Passing clouds"
"23.0	8	25	15	100	1007	8	Light rain Passing clouds"
"23.5	8	25	11	100	1007	8	Light rain Passing clouds"
"0.0	8	25	11	100	1007	8	Passing clouds"
"0.5	8	25	11	100	1006	8	Passing clouds"
"1.0	8	25	11	100	1006	8	Passing clouds"
"1.5	8	25	11	100	1006	8	Passing clouds"
"2.0	8	25	15	100	1005	8	Passing clouds"
"2.5	8	25	15	94	1005	8	Passing clouds"
"3.0	8	25	11	94	1005	0	Passing clouds"
"3.5	8	25	9	94	1005	0	Passing clouds"
"4.0	8	24	9	100	1005	0	Passing clouds"
"4.5	8	24	9	100	1005	0	Partly cloudy"
"5.0	8	24	7	100	1005	0	Partly cloudy"
"5.5	8	24	7	100	1005	0	Partly cloudy"
"6.0	8	25	9	94	1005	0	Broken clouds"
"6.5	8	25	13	94	1006	8	Partly sunny"
"7.0	8	26	22	94	1006	8	Partly sunny"
"7.5	8	26	17	89	1007	0	Partly sunny"
"8.5	8	27	19	89	1007	0	Scattered clouds"
"9.0	8	27	20	84	1007	0	Partly sunny"
"9.5	8	27	19	84	1008	0	Partly sunny"
"10.0	8	28	15	79	1007	0	Partly sunny"
"10.5	8	28	17	79	1007	0	Broken clouds"
"11.0	8	28	22	79	1007	0	Broken clouds"
"11.5	8	30	22	70	1007	0	Scattered clouds"
"12.0	8	30	22	70	1006	0	Partly sunny"
"12.5	8	30	26	75	1006	0	Partly sunny"
"13.0	8	31	24	70	1005	0	Scattered clouds"
"13.5	8	31	20	70	1005	0	Partly sunny"
"14.0	8	29	15	84	1005	5	Rain showers Partly sunny"
"14.5	8	29	11	89	1005	8	Sprinkles Scattered clouds"
"15.0	8	29	13	84	1004	8	Sprinkles Scattered clouds"
"15.5	8	28	17	84	1004	6	Sprinkles Scattered clouds"
"16.0	8	25	41	94	1005	6	Sprinkles Broken clouds"
"16.5	8	24	30	100	1005	5	Rain showers Broken clouds"
"17.0	8	24	24	100	1006	6	Sprinkles Broken clouds"
"18.0	8	25	15	94	1006	8	Broken clouds"
"18.5	8	25	9	94	1006	8	Partly cloudy"
"19.0	8	25	9	94	1006	8	Passing clouds"
"19.5	8	25	9	94	1007	0	Passing clouds"
"20.5	8	25	7	94	1007	0	Passing clouds"
"21.0	8	25	7	94	1008	0	Passing clouds"
"21.5	8	25	13	94	1008	0	Passing clouds"
"22.0	8	25	13	94	1009	0	Passing clouds"
"22.5	8	25	11	94	1009	0	Partly cloudy"
"23.0	8	25	15	94	1009	0	Partly cloudy"
"23.5	8	25	13	94	1009	0	Partly cloudy"
"0.0	8	25	15	94	1008	0	Partly cloudy"
"0.5	8	25	17	94	1008	0	Partly cloudy"
"1.0	8	25	15	94	1008	0	Partly cloudy"
"1.5	8	25	15	94	1007	0	Partly cloudy"
"2.0	8	25	13	100	1007	0	Passing clouds"
"2.5	8	25	11	100	1007	0	Passing clouds"
"3.0	8	25	13	100	1007	8	Passing clouds"
"3.5	8	25	17	94	1007	8	Sprinkles Partly cloudy"
"4.0	8	25	15	94	1006	8	Partly cloudy"
"4.5	8	24	11	100	1007	8	Partly cloudy"
"5.0	8	25	15	94	1006	8	Partly cloudy"
"5.5	8	25	17	94	1007	8	Partly cloudy"
"6.0	8	25	11	94	1007	0	Broken clouds"
"6.5	8	25	17	94	1007	0	Partly sunny"
"7.0	8	25	15	94	1008	0	Partly sunny"
"7.5	8	26	13	94	1008	0	Partly sunny"
"8.5	8	27	24	89	1009	0	Partly sunny"
"9.0	8	28	22	84	1009	0	Partly sunny"
